UniteM Bin ID	Contig ID	No. Matched Bins	No. Unmatched Bins	No. Degenerate Bins	No. Unbinned	maxbin_ms107	maxbin_ms40	metabat2	metabat_specific	metabat_superspecific	metabat_verysensitive
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_658	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1767	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.007,31.8,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2723	1	3	1	1	unmatched,max107.006,95.3,5.9	degenerate,max40.008,1.2,0.0	unbinned	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1169	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.012,4.7,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_364	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1118	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_1234	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_832	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.010,7.1,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_428	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.009,17.6,1.2	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG7	5498e568-6918-4000-b27e-dbeff35eeee7_2555	1	4	1	0	unmatched,max107.006,95.3,5.9	degenerate,max40.011,31.8,0.0	unmatched,mb2.9,92.9,3.5	unmatched,mb_specific.1,92.9,3.5	unmatched,mb_superspecific.2,91.8,3.5	matched,mb_verysensitive.1,94.1,3.5
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_438	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_705	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2948	1	0	0	5	matched,max107.004,64.7,0.0	unbinned	unbinned	unbinned	unbinned	unbinned
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_3029	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1402	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2189	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_319	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1638	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_61	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1549	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_553	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_410	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_543	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2858	1	0	1	4	matched,max107.004,64.7,0.0	degenerate,max40.004,0.0,0.0	unbinned	unbinned	unbinned	unbinned
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2501	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_904	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1664	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2891	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1595	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_43	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_687	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_334	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2306	1	1	1	3	matched,max107.004,64.7,0.0	degenerate,max40.004,0.0,0.0	unbinned	unbinned	unbinned	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1981	1	2	2	1	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unbinned	degenerate,mb_specific.10,0.0,0.0	degenerate,mb_superspecific.10,0.0,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2683	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2807	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1191	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_3142	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2236	1	0	2	3	matched,max107.004,64.7,0.0	degenerate,max40.003,0.0,0.0	degenerate,mb2.9,0.0,0.0	unbinned	unbinned	unbinned
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1689	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_3080	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2108	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1023	1	0	2	3	matched,max107.004,64.7,0.0	degenerate,max40.003,0.0,0.0	unbinned	degenerate,mb_specific.1,0.0,0.0	unbinned	unbinned
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1257	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_38	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_544	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_231	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1826	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1639	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_3073	1	1	1	3	matched,max107.004,64.7,0.0	degenerate,max40.004,0.0,0.0	unbinned	unbinned	unbinned	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2295	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1122	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1111	1	0	1	4	matched,max107.004,64.7,0.0	degenerate,max40.004,0.0,0.0	unbinned	unbinned	unbinned	unbinned
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1133	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2546	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1989	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2565	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2425	1	1	2	2	matched,max107.004,64.7,0.0	degenerate,max40.003,0.0,0.0	degenerate,mb2.9,0.0,0.0	unbinned	unbinned	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_383	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1167	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1349	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_556	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1243	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2247	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_680	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2223	1	1	1	3	matched,max107.004,64.7,0.0	degenerate,max40.003,0.0,0.0	unbinned	unbinned	unbinned	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2026	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2645	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1532	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1473	1	4	0	1	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unbinned	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1952	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_481	1	2	0	3	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unbinned	unbinned	unbinned	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1529	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2838	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1392	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2637	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_752	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2353	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_550	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_214	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_656	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_1389	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2902	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_602	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2062	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2472	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2104	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_362	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
MAG8	5498e568-6918-4000-b27e-dbeff35eeee7_2392	1	5	0	0	matched,max107.004,64.7,0.0	unmatched,max40.014,64.7,0.0	unmatched,mb2.5,64.7,0.0	unmatched,mb_specific.8,64.7,0.0	unmatched,mb_superspecific.8,64.7,0.0	unmatched,mb_verysensitive.8,64.7,0.0
